source,subset,image_id,method,n_colours,n_pairs,buggy_aa,correct_aa,aa_delta,delta_pairs_aa,aa_changed,direction,buggy_aaa,correct_aaa,aaa_delta,aaa_changed,max1_colours
ablation,photographs,coco_000000346232,ablation_freq_only,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000346232,ablation_dist_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000346232,kmeans_lab_constrained,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000369037,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000369037,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000369037,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000369037,ablation_freq_only,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,,,False,
ablation,photographs,coco_000000369037,ablation_dist_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000369037,kmeans_lab_constrained,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000371472,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000371472,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000371472,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000371472,ablation_freq_only,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000371472,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000371472,kmeans_lab_constrained,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000380706,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000380706,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000380706,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000380706,ablation_freq_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000380706,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000380706,kmeans_lab_constrained,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000393093,ablation_score_only,5,10,0.1,0.5,0.4,4,True,fail_to_pass,0.0,0.1,0.1,True,"[[1, 1, 0]]"
ablation,photographs,coco_000000393093,ablation_score_constraint,5,10,0.1,0.5,0.4,4,True,fail_to_pass,0.0,0.1,0.1,True,"[[1, 1, 0]]"
ablation,photographs,coco_000000393093,ablation_full_dsp,5,10,0.1,0.5,0.4,4,True,fail_to_pass,0.0,0.1,0.1,True,"[[1, 1, 0]]"
ablation,photographs,coco_000000393093,ablation_freq_only,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000393093,ablation_dist_only,5,10,0.5,0.5,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000393093,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000393115,ablation_score_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000393115,ablation_score_constraint,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000393115,ablation_full_dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000393115,ablation_freq_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,,,False,
ablation,photographs,coco_000000393115,ablation_dist_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000393115,kmeans_lab_constrained,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,,,False,
ablation,photographs,coco_000000396729,ablation_score_only,5,10,0.2,0.3,0.1,1,True,fail_to_pass,0.0,0.1,0.1,True,"[[0, 0, 1]]"
ablation,photographs,coco_000000396729,ablation_score_constraint,5,10,0.2,0.3,0.1,1,True,fail_to_pass,0.0,0.1,0.1,True,"[[0, 0, 1]]"
ablation,photographs,coco_000000396729,ablation_full_dsp,5,10,0.2,0.3,0.1,1,True,fail_to_pass,0.0,0.1,0.1,True,"[[0, 0, 1]]"
ablation,photographs,coco_000000396729,ablation_freq_only,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,,,False,
ablation,photographs,coco_000000396729,ablation_dist_only,5,10,0.2,0.3,0.1,1,True,fail_to_pass,0.0,0.1,0.1,True,"[[0, 0, 1]]"
ablation,photographs,coco_000000396729,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000403584,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000403584,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000403584,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000403584,ablation_freq_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,,,False,
ablation,photographs,coco_000000403584,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000403584,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000412286,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000412286,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000412286,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000412286,ablation_freq_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000412286,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000412286,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000418961,ablation_score_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000418961,ablation_score_constraint,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000418961,ablation_full_dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000418961,ablation_freq_only,5,10,0.5,0.5,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000418961,ablation_dist_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000418961,kmeans_lab_constrained,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000423506,ablation_score_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000423506,ablation_score_constraint,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000423506,ablation_full_dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000423506,ablation_freq_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000423506,ablation_dist_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000423506,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000437205,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000437205,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000437205,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000437205,ablation_freq_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000437205,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000437205,kmeans_lab_constrained,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000438304,ablation_score_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000438304,ablation_score_constraint,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000438304,ablation_full_dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000438304,ablation_freq_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000438304,ablation_dist_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000438304,kmeans_lab_constrained,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000440171,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000440171,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000440171,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000440171,ablation_freq_only,5,10,0.5,0.5,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000440171,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000440171,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000453341,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000453341,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000453341,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000453341,ablation_freq_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000453341,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000453341,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000462031,ablation_score_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000462031,ablation_score_constraint,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000462031,ablation_full_dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000462031,ablation_freq_only,5,10,0.5,0.5,0.0,0,False,unchanged,0.5,,,False,
ablation,photographs,coco_000000462031,ablation_dist_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000462031,kmeans_lab_constrained,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000462371,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000462371,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000462371,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000462371,ablation_freq_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000462371,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000462371,kmeans_lab_constrained,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000464522,ablation_score_only,5,10,0.1,0.4,0.3,3,True,fail_to_pass,0.0,0.1,0.1,True,"[[1, 0, 0]]"
ablation,photographs,coco_000000464522,ablation_score_constraint,5,10,0.1,0.4,0.3,3,True,fail_to_pass,0.0,0.1,0.1,True,"[[1, 0, 0]]"
ablation,photographs,coco_000000464522,ablation_full_dsp,5,10,0.1,0.4,0.3,3,True,fail_to_pass,0.0,0.1,0.1,True,"[[1, 0, 0]]"
ablation,photographs,coco_000000464522,ablation_freq_only,5,10,0.2,0.4,0.2,2,True,fail_to_pass,0.1,0.2,0.1,True,"[[1, 0, 0]]"
ablation,photographs,coco_000000464522,ablation_dist_only,5,10,0.1,0.4,0.3,3,True,fail_to_pass,0.0,0.1,0.1,True,"[[1, 0, 0]]"
ablation,photographs,coco_000000464522,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000470779,ablation_score_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000470779,ablation_score_constraint,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000470779,ablation_full_dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000470779,ablation_freq_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000470779,ablation_dist_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000470779,kmeans_lab_constrained,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000494759,ablation_score_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000494759,ablation_score_constraint,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000494759,ablation_full_dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000494759,ablation_freq_only,5,10,0.1,0.1,0.0,0,False,unchanged,0.0,,,False,
ablation,photographs,coco_000000494759,ablation_dist_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000494759,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000503841,ablation_score_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000503841,ablation_score_constraint,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000503841,ablation_full_dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000503841,ablation_freq_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000503841,ablation_dist_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000503841,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000512330,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000512330,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000512330,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000512330,ablation_freq_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000512330,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000512330,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000524742,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000524742,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000524742,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000524742,ablation_freq_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.0,,,False,
ablation,photographs,coco_000000524742,ablation_dist_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000524742,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.0,,,False,
ablation,photographs,coco_000000537355,ablation_score_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000537355,ablation_score_constraint,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000537355,ablation_full_dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000537355,ablation_freq_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000537355,ablation_dist_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000537355,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000542625,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000542625,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000542625,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000542625,ablation_freq_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000542625,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000542625,kmeans_lab_constrained,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000542856,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000542856,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000542856,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000542856,ablation_freq_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000542856,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000542856,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000544811,ablation_score_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000544811,ablation_score_constraint,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000544811,ablation_full_dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000544811,ablation_freq_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000544811,ablation_dist_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000544811,kmeans_lab_constrained,5,10,0.3,0.4,0.1,1,True,fail_to_pass,0.2,0.3,0.1,True,"[[1, 1, 1]]"
ablation,photographs,coco_000000553339,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000553339,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000553339,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000553339,ablation_freq_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.4,,,False,
ablation,photographs,coco_000000553339,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000553339,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,,,False,
ablation,photographs,coco_000000554735,ablation_score_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000554735,ablation_score_constraint,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000554735,ablation_full_dsp,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000554735,ablation_freq_only,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000554735,ablation_dist_only,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,,,False,
ablation,photographs,coco_000000554735,kmeans_lab_constrained,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000575372,ablation_score_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000575372,ablation_score_constraint,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000575372,ablation_full_dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000575372,ablation_freq_only,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000575372,ablation_dist_only,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,,,False,
ablation,photographs,coco_000000575372,kmeans_lab_constrained,5,10,0.1,0.1,0.0,0,False,unchanged,0.1,,,False,
